#L energy(eV)  Id  If  I0  I1  I2  Is  time log(I0/I1)

  7314.12  4.8786  4.1338  3.6916  5.5752  0.6080 3   3.98 -0.4123
  7316.92  4.9284  4.1717  3.7248  5.6468  0.6170 4   4.01 -0.4161
  7319.73  4.9692  4.2031  3.7519  5.7087  0.6261 3   4.05 -0.4197
  7322.56  5.0017  4.2449  3.7852  5.7763  0.6355 1   4.08 -0.4227
  7325.41  5.0526  4.2864  3.8168  5.8434  0.6437 5   4.12 -0.4259
  7328.28  5.0975  4.3304  3.8560  5.9270  0.6544 4   4.15 -0.4299
  7331.17  5.1322  4.3789  3.8842  5.9754  0.6659 1   4.19 -0.4307
  7334.07  5.1846  4.4282  3.9205  6.0516  0.6854 3   4.23 -0.4341
  7337.00  5.2304  4.4720  3.9545  6.1212  0.7020 1   4.26 -0.4369
  7339.95  5.2693  4.5304  3.9950  6.1951  0.7108 2   4.30 -0.4387
  7342.91  5.3294  4.5793  4.0305  6.2651  0.7070 4   4.34 -0.4411
  7345.89  5.3834  4.6306  4.0673  6.3390  0.6922 3   4.38 -0.4437
  7348.90  5.4353  4.6882  4.1070  6.4139  0.6750 8   4.43 -0.4458
  7351.92  5.4948  4.7443  4.1477  6.4947  0.6608 7   4.47 -0.4484
  7354.96  5.5549  4.7865  4.1764  6.5548  0.6475 3   4.51 -0.4508
  7358.02  5.6021  4.8561  4.2267  6.6503  0.6407 3   4.56 -0.4533
  7361.10  5.6699  4.9119  4.2690  6.7380  0.6354 3   4.60 -0.4564
  7364.20  5.7284  4.9635  4.3106  6.8245  0.6363 2   4.65 -0.4594
  7367.31  5.7772  5.0188  4.3493  6.9047  0.6456 5   4.69 -0.4622
  7370.45  5.8419  5.0873  4.4032  7.0086  0.6688 5   4.74 -0.4648
  7373.60  5.8958  5.1358  4.4379  7.0890  0.7048 8   4.79 -0.4684
  7376.78  5.9381  5.1996  4.4865  7.1855  0.7589 3   4.84 -0.4710
  7379.97  5.9984  5.2598  4.5307  7.2823  0.8256 5   4.89 -0.4746
  7383.18  6.0515  5.3211  4.5803  7.3893  0.8877 7   4.94 -0.4783
  7386.41  6.1007  5.3857  4.6271  7.4890  0.9265 8   4.99 -0.4815
  7389.67  6.1735  5.4424  4.6785  7.6065  0.9440 4   5.04 -0.4860
  7392.93  6.2418  5.4965  4.7280  7.7182  0.9487 4   5.10 -0.4901
  7396.22  6.2982  5.5596  4.7763  7.8238  0.9514 4   5.15 -0.4935
  7399.53  6.3786  5.6247  4.8283  7.9443  0.9635 3   5.21 -0.4980
  7402.86  6.4448  5.6925  4.8858  8.0748  0.9821 3   5.26 -0.5024
  7406.20  6.5072  5.7520  4.9343  8.1840  0.9967 8   5.32 -0.5060
  7409.57  6.5865  5.8173  4.9913  8.3188  1.0122 8   5.38 -0.5108
  7412.95  6.6589  5.8710  5.0365  8.4272  1.0248 8   5.44 -0.5147
  7416.35  6.7248  5.9617  5.1073  8.5772  1.0446 3   5.50 -0.5184
  7419.78  6.8068  6.0249  5.1616  8.7059  1.0669 3   5.56 -0.5227
  7423.22  6.8821  6.0814  5.2120  8.8324  1.0958 2   5.62 -0.5275
  7426.68  6.9466  6.1640  5.2728  8.9664  1.1277 4   5.69 -0.5309
  7430.15  7.0316  6.2239  5.3262  9.0928  1.1485 6   5.75 -0.5348
  7433.65  7.1023  6.3146  5.3978  9.2514  1.1670 5   5.82 -0.5388
  7437.17  7.1949  6.3812  5.4520  9.3791  1.1753 3   5.89 -0.5425
  7440.71  7.2727  6.4708  5.5204  9.5302  1.1765 7   5.95 -0.5460
  7444.26  7.3668  6.5468  5.5792  9.6689  1.1704 5   6.02 -0.5499
  7447.84  7.4580  6.6284  5.6454  9.8221  1.1689 7   6.09 -0.5538
  7451.43  7.5356  6.7335  5.7175  9.9745  1.1778 4   6.16 -0.5565
  7455.04  7.6317  6.8132  5.7821 10.1209  1.1954 6   6.23 -0.5598
  7458.67  7.7126  6.9066  5.8434 10.2604  1.2166 1   6.31 -0.5630
  7462.32  7.8110  7.0007  5.9158 10.4252  1.2458 14   6.38 -0.5666
  7465.99  7.8902  7.1056  5.9889 10.5805  1.2840 4   6.46 -0.5691
  7469.68  7.9871  7.1873  6.0495 10.7257  1.3307 7   6.53 -0.5727
  7473.39  8.0639  7.3001  6.1336 10.9070  1.3842 10   6.61 -0.5756
  7477.11  8.1634  7.3832  6.2018 11.0725  1.4309 8   6.69 -0.5796
  7480.86  8.2496  7.4971  6.2725 11.2263  1.4720 8   6.77 -0.5821
  7484.62  8.3507  7.6012  6.3559 11.4177  1.5232 5   6.85 -0.5858
  7488.41  8.4344  7.7113  6.4319 11.5878  1.5762 9   6.93 -0.5887
  7492.21  8.5402  7.8073  6.5049 11.7612  1.6256 5   7.01 -0.5923
  7496.03  8.6315  7.9172  6.5816 11.9361  1.6634 10   7.10 -0.5953
  7499.87  8.7404  8.0138  6.6551 12.1167  1.6884 10   7.18 -0.5992
  7503.73  8.8371  8.1382  6.7428 12.3194  1.7107 5   7.27 -0.6027
  7507.61  8.9527  8.2551  6.8313 12.5329  1.7370 9   7.36 -0.6068
  7511.51  9.0496  8.3608  6.9092 12.7152  1.7661 8   7.45 -0.6100
  7515.43  9.1664  8.4665  6.9921 12.9250  1.8051 15   7.54 -0.6144
  7519.36  9.2683  8.5826  7.0761 13.1275  1.8436 8   7.63 -0.6180
  7523.32  9.3848  8.6928  7.1654 13.3468  1.8807 11   7.72 -0.6220
  7527.29  9.4911  8.8184  7.2490 13.5517  1.9108 8   7.81 -0.6256
  7531.29  9.6139  8.9295  7.3374 13.7696  1.9408 2   7.91 -0.6295
  7535.30  9.7166  9.0515  7.4244 13.9899  1.9757 7   8.00 -0.6336
  7539.33  9.8450  9.1695  7.5141 14.2223  2.0188 11   8.10 -0.6380
  7543.38  9.9513  9.2965  7.6104 14.4594  2.0644 17   8.20 -0.6418
  7547.45 10.0795  9.4144  7.6996 14.6933  2.1080 11   8.30 -0.6462
  7551.54 10.1924  9.5436  7.7964 14.9313  2.1463 17   8.40 -0.6498
  7555.65 10.3273  9.6599  7.8857 15.1696  2.1741 8   8.50 -0.6542
  7559.77 10.4414  9.8089  7.9889 15.4236  2.1988 9   8.61 -0.6578
  7563.92 10.5822  9.9266  8.0832 15.6718  2.2286 10   8.71 -0.6621
  7568.08 10.6964 10.0754  8.1814 15.9171  2.2712 12   8.82 -0.6655
  7572.27 10.8312 10.2098  8.2825 16.1850  2.3325 8   8.93 -0.6699
  7576.47 10.9486 10.3435  8.3802 16.4297  2.4036 5   9.04 -0.6732
  7580.69 11.0805 10.5046  8.4929 16.7221  2.4876 12   9.15 -0.6775
  7584.93 11.1987 10.6513  8.5902 16.9691  2.5613 13   9.26 -0.6808
  7589.19 11.3376 10.7948  8.6941 17.2470  2.6286 12   9.37 -0.6850
  7593.47 11.4634 10.9592  8.8069 17.5261  2.6872 13   9.49 -0.6882
  7597.77 11.6082 11.1015  8.9088 17.7970  2.7369 18   9.60 -0.6920
  7602.09 11.7397 11.2678  9.0217 18.0820  2.7898 15   9.72 -0.6953
  7606.42 11.8883 11.4289  9.1303 18.3711  2.8517 12   9.84 -0.6992
  7610.78 12.0173 11.6048  9.2447 18.6630  2.9227 15   9.96 -0.7025
  7615.15 12.1649 11.7591  9.3554 18.9588  2.9927 14  10.08 -0.7063
  7619.55 12.3017 11.9348  9.4677 19.2501  3.0505 11  10.20 -0.7096
  7623.96 12.4626 12.0914  9.5777 19.5513  3.1003 14  10.33 -0.7136
  7628.39 12.5979 12.2724  9.6952 19.8539  3.1557 18  10.45 -0.7168
  7632.84 12.7567 12.4503  9.8205 20.1909  3.2286 13  10.58 -0.7208
  7637.31 12.8989 12.6177  9.9278 20.4759  3.3039 18  10.71 -0.7239
  7641.80 13.0498 12.8143 10.0604 20.8324  3.3947 17  10.84 -0.7279
  7646.31 13.1899 12.9985 10.1835 21.1577  3.4777 22  10.97 -0.7312
  7650.83 13.3551 13.1761 10.3047 21.5006  3.5568 16  11.10 -0.7355
  7655.38 13.5040 13.3827 10.4420 21.8643  3.6347 18  11.24 -0.7390
  7659.94 13.6700 13.5601 10.5615 22.2049  3.7029 24  11.37 -0.7431
  7664.53 13.8216 13.7530 10.6872 22.5435  3.7656 17  11.51 -0.7464
  7669.13 13.9998 13.9411 10.8150 22.9110  3.8290 21  11.65 -0.7507
  7673.75 14.1576 14.1412 10.9433 23.2660  3.8897 32  11.79 -0.7543
  7678.39 14.3321 14.3338 11.0739 23.6424  3.9554 23  11.93 -0.7584
  7683.05 14.4881 14.5387 11.2121 24.0233  4.0279 23  12.07 -0.7620
  7687.73 14.6669 14.7328 11.3420 24.4046  4.1130 20  12.22 -0.7663
  7692.43 14.8217 14.9311 11.4749 24.7785  4.2075 24  12.36 -0.7698
  7697.15 15.0037 15.1341 11.6131 25.1810  4.3096 30  12.51 -0.7740
  7701.88 15.1595 15.3481 11.7550 25.5844  4.4102 26  12.66 -0.7777
  7706.64 15.3468 15.5594 11.8889 25.9837  4.5102 27  12.81 -0.7819
  7711.41 15.5044 15.7863 12.0375 26.4077  4.6208 32  12.97 -0.7856
  7716.21 15.6898 15.9969 12.1731 26.8151  4.7319 21  13.12 -0.7897
  7721.02 15.8562 16.2291 12.3218 27.2425  4.8454 28  13.27 -0.7934
  7725.85 16.0485 16.4484 12.4657 27.6735  4.9520 32  13.43 -0.7975
  7730.70 16.2182 16.6835 12.6127 28.1000  5.0524 28  13.59 -0.8011
  7735.57 16.4139 16.9165 12.7609 28.5419  5.1552 23  13.75 -0.8050
  7740.46 16.5904 17.1486 12.9105 28.9773  5.2613 38  13.91 -0.8085
  7745.37 16.7831 17.3959 13.0663 29.4427  5.3756 35  14.08 -0.8124
  7750.29 16.9612 17.6515 13.2195 29.8952  5.4847 28  14.24 -0.8160
  7755.24 17.1632 17.8988 13.3787 30.3725  5.5973 29  14.41 -0.8199
  7760.20 17.3423 18.1541 13.5339 30.8366  5.7180 40  14.58 -0.8235
  7765.19 17.5494 18.4081 13.6905 31.3010  5.8450 32  14.75 -0.8269
  7770.19 17.7304 18.6684 13.8514 31.7916  5.9811 33  14.92 -0.8308
  7775.21 17.9366 18.9204 14.0018 32.2574  6.1105 45  15.09 -0.8346
  7780.25 18.1227 19.2082 14.1787 32.7773  6.2463 39  15.27 -0.8380
  7785.31 18.3315 19.4267 14.3350 33.2371  6.3687 38  15.45 -0.8410
  7790.39 18.5244 19.7027 14.4946 33.7628  6.5052 41  15.62 -0.8456
  7795.49 18.7385 20.0263 14.6719 34.3077  6.6426 50  15.81 -0.8494
  7800.61 18.9316 20.3003 14.8330 34.8119  6.7680 46  15.99 -0.8531
  7805.74 19.1464 20.5958 15.0140 35.3687  6.9025 40  16.17 -0.8568
  7810.90 19.3507 20.9070 15.1955 35.9238  7.0384 47  16.36 -0.8604
  7816.07 19.5689 21.1715 15.3516 36.4341  7.1689 32  16.54 -0.8643
  7821.27 19.7755 21.4630 15.5277 36.9801  7.3124 40  16.73 -0.8678
  7826.48 19.9987 21.7782 15.7024 37.5397  7.4601 67  16.92 -0.8716
  7831.71 20.2019 22.0848 15.8858 38.1254  7.6122 50  17.12 -0.8755
  7836.96 20.4315 22.3927 16.0623 38.7049  7.7651 43  17.31 -0.8795
  7842.23 20.6435 22.7047 16.2481 39.2927  7.9254 44  17.51 -0.8831
  7847.52 20.8732 23.0271 16.4342 39.9000  8.0933 41  17.70 -0.8870
  7852.83 21.0874 23.3403 16.6163 40.4858  8.2593 63  17.90 -0.8906
  7858.15 21.3176 23.6575 16.7969 41.0901  8.4311 54  18.11 -0.8946
  7863.50 21.5337 23.9854 16.9891 41.7048  8.6145 57  18.31 -0.8980
  7868.87 21.7664 24.3032 17.1745 42.3426  8.8041 53  18.51 -0.9024
  7874.25 21.9817 24.6488 17.3796 43.0004  8.9995 63  18.72 -0.9059
  7879.65 22.2207 24.9776 17.5673 43.6413  9.1919 64  18.93 -0.9100
  7885.07 22.4377 25.3004 17.7568 44.2787  9.3847 60  19.14 -0.9137
  7890.52 22.6821 25.6612 17.9662 44.9846  9.5904 69  19.35 -0.9178
  7895.98 22.9059 26.0076 18.1521 45.6132  9.7810 56  19.57 -0.9214
  7901.45 23.1491 26.3568 18.3613 46.3263  9.9929 58  19.78 -0.9255
  7906.95 23.3783 26.7065 18.5573 46.9877 10.1966 74  20.00 -0.9290
